"","date","title","pageviews","pageviews_mobile","xl","read_time","read_time_total","sentences_count","subject","url","word_count"
"1",2020-02-01,"Kinesere rammet av fordommer og fremmedfrykt etter virusutbrudd",47661,33876,0,54,1545695,26,"Nytt koronavirus (Covid-19);Kina;Urix","https://www.nrk.no/urix/kinesere-rammet-av-fordommer-og-fremmedfrykt-etter-virusutbrudd-1.14885458",566
"2",2020-02-01,"Turistguiden tar sine Corona-forholdsregler: – Jeg hilser med vottene på",50648,33925,0,37,1095941,66,"NRK Sápmi – norsk;Norge;Nytt koronavirus (Covid-19);Samisk lenkesamling;Urix;Livsstil og helse;Reiseliv","https://www.nrk.no/sapmi/turistguiden-tar-sine-corona-forholdsregler_-_-jeg-hilser-med-vottene-pa-1.14884092",707
"3",2020-02-01,"Frykter medisinmangel i Norge ved korona-utbrudd",87386,63947,0,72,3236646,57,"Nytt koronavirus (Covid-19);Legemidler;Norge","https://www.nrk.no/norge/frykter-medisinmangel-i-norge-ved-korona-utbrudd-1.14885473",779
"4",2020-02-01,"Fryktar smitte – syr sine eigne munnbind",33219,22460,0,55,1186105,38,"Nytt koronavirus (Covid-19);Norge;Kina","https://www.nrk.no/vestland/fryktar-smitte-_-syr-sine-eigne-munnbind-1.14885630",465
"5",2020-03-01,"Rapport: Korona smitter raskt, men få blir alvorlig syke",256750,191183,0,67,7739157,32,"Norge;Nytt koronavirus (Covid-19);Helse","https://www.nrk.no/norge/rapport_-korona-smitter-raskt_-men-fa-blir-alvorlig-syke-1.14924230",510
"6",2020-03-01,"Koronaviruset kutter en firedel av Kinas klimagassutslipp",167578,110117,0,51,4829054,43,"Norge;Nytt koronavirus (Covid-19);Klima og miljø","https://www.nrk.no/urix/koronaviruset-kutter-en-firedel-av-kinas-klimagassutslipp-1.14922099",599
"7",2020-03-01,"Testes for korona i bilene sine",138988,100313,0,54,4350845,34,"Nytt koronavirus (Covid-19)","https://www.nrk.no/osloogviken/testes-for-korona-i-bilene-sine-1.14924300",392
"8",2020-03-01,"Både statsminister og helseminister er bekymret over mangel på utstyr",57818,39495,0,48,1601304,37,"Nytt koronavirus (Covid-19);Høyre;Norge","https://www.nrk.no/norge/bade-statsminister-og-helseminister-er-bekymret-over-mangel-pa-utstyr-1.14924457",495
"9",2020-03-01,"Nye karanteneregler for helsepersonell over hele landet",245963,184064,0,62,6500974,67,"Nytt koronavirus (Covid-19);Norge","https://www.nrk.no/norge/nye-karanteneregler-for-helsepersonell-over-hele-landet-1.14924751",882
"10",2020-04-01,"Nabokommunene har korona, men denne øyen har ingen bekreftede tilfeller",42000,24131,0,37,985132,51,"Nytt koronavirus (Covid-19);Norge","https://www.nrk.no/vestland/nabokommunene-har-korona_-men-denne-oyen-har-ingen-bekreftede-tilfeller-1.14961733",626
"11",2020-04-01,"Ultraortodokse jøder nekter å følge rådene mot virussmitte",321903,195384,0,91,16840660,64,"Urix;Israel;Nytt koronavirus (Covid-19)","https://www.nrk.no/urix/ultraortodokse-joder-nekter-a-folge-radene-mot-virussmitte-1.14967958",929
"12",2020-04-01,"Over 51.000 har meldt inn mulige korona-symptomer",54456,32797,0,37,1317962,32,"Norge;Nytt koronavirus (Covid-19)","https://www.nrk.no/norge/over-51.000-har-meldt-inn-mulige-korona-symptomer-1.14968366",529
"13",2020-04-01,"Arbeidsfolk mener hytteforbudet rammer dem",155406,91971,0,48,4463429,38,"Nytt koronavirus (Covid-19);Koronaviruset i Innlandet","https://www.nrk.no/innlandet/arbeidsfolk-mener-hytteforbudet-rammer-dem-1.14967017",469
"14",2020-04-01,"– No kan vi planlegge som om det meste blir normalt",11130,6980,0,42,324900,45,"Nytt koronavirus (Covid-19);Landbruk;Landbruket i Sogn og Fjordane;Frukt og bær;Arbeidsliv og sysselsetting","https://www.nrk.no/vestland/_-no-kan-vi-planlegge-som-om-det-meste-blir-normalt-1.14958225",574
"15",2020-04-01,"Ber folk om å ta påskehandelen så tidlig som mulig: Vil unngå tomme hyller",212103,121471,0,32,4573207,30,"Nytt koronavirus (Covid-19);Norge","https://www.nrk.no/vestfoldogtelemark/ber-folk-om-a-ta-paskehandelen-sa-tidlig-som-mulig_-vil-unnga-tomme-hyller-1.14967365",310
"16",2020-04-01,"Tidligere ombudsmann med sterk kritikk av hemmelige smitteverntall: – Ikke det Norge jeg ønsker",83736,46600,0,40,2157152,42,"Norge;Nytt koronavirus (Covid-19);Smittevernutstyr","https://www.nrk.no/norge/tidligere-ombudsmann-med-sterk-kritikk-av-hemmelige-smitteverntall_-_-ikke-det-norge-jeg-onsker-1.14966246",617
"17",2020-04-01,"Fem nye dødsfall kjent i dag",101973,65151,0,31,1851830,31,"Norge;Nytt koronavirus (Covid-19);Helsesaker i Møre og Romsdal;Møre og Romsdal;Sunnmøre","https://www.nrk.no/norge/fem-nye-dodsfall-kjent-i-dag-1.14968685",404
"18",2020-04-01,"Helsedirektøren: Dette er kravene til idrettsaktiviteter",72412,46935,0,33,1377413,28,"Nytt koronavirus (Covid-19)","https://www.nrk.no/sport/helsedirektoren_-dette-er-kravene-til-idrettsaktiviteter-1.14968669",358
"19",2020-04-01,"Risikerer økt kriminalitet",20380,11659,0,31,419786,48,"Nytt koronavirus (Covid-19);Kultur & Underholdning;Kultur;Norge","https://www.nrk.no/kultur/risikerer-okt-kriminalitet-1.14965701",595
"20",2020-04-01,"«Søringkarantene» i Bardu oppheves av Fylkesmannen – Ingen dialog",54538,30604,0,46,1507707,73,"Troms;Nytt koronavirus (Covid-19);Norge","https://www.nrk.no/tromsogfinnmark/_soringkarantene_-i-bardu-oppheves-av-fylkesmannen-_-ingen-dialog-1.14968742",1008
"21",2020-04-01,"Hvis du tar koronatesten for tidlig, gir den ikke utslag",59839,38383,0,43,1671980,29,"Nytt koronavirus (Covid-19);Norge","https://www.nrk.no/dokumentar/hvis-du-tar-koronatesten-for-tidlig_-gir-den-ikke-utslag-1.14967711",381
"22",2020-04-01,"Knut Storberget kjenner igjen følelser fra 22. juli under koronakrisen",2753,1570,0,40,76494,35,"Nytt koronavirus (Covid-19);Koronaviruset i Innlandet;Terrorangrepet mot Norge 22. juli 2011","https://www.nrk.no/innlandet/knut-storberget-kjenner-igjen-folelser-fra-22.-juli-under-koronakrisen-1.14967746",529
"23",2020-04-01,"Guldvog: – Vi er i stor grad i ferd med å lykkes",266955,174760,0,60,8926418,53,"Norge;Nytt koronavirus (Covid-19)","https://www.nrk.no/norge/guldvog_-_-vi-er-i-stor-grad-i-ferd-med-a-lykkes-1.14968513",679
"24",2020-04-01,"Slik kan du unngå muskel- og skjelettplager på heimekontor",3884,2157,0,46,118780,38,"Kropp & trening - arkiv;Trening;Psykisk helse;Norge;Helse;Nytt koronavirus (Covid-19)","https://www.nrk.no/vestland/slik-kan-du-unnga-muskel--og-skjelettplager-pa-heimekontor-1.14963262",484
"25",2020-04-01,"Koronatiltak for å hjelpe landbruket med arbeidskraft",110354,59182,0,39,2838921,30,"Landbruk;Nytt koronavirus (Covid-19);Jordbruk i Rogaland","https://www.nrk.no/rogaland/koronatiltak-for-a-hjelpe-landbruket-med-arbeidskraft-1.14968962",393
"26",2020-04-01,"Kongstinden alpinanlegg er Norges eneste åpne i koronakrisen",91500,55011,0,38,2092825,53,"Nordland;Koronavirus (Nordland);Nytt koronavirus (Covid-19);Helse (Nordland) ;Helse;Alpint;Sport;Norge","https://www.nrk.no/nordland/kongstinden-alpinanlegg-er-norges-eneste-apne-i-koronakrisen-1.14968591",567
"27",2020-04-01,"Virusrammet prins Charles hyller helsevesenet",38544,23681,0,41,974790,15,"Urix;Nytt koronavirus (Covid-19);Storbritannia","https://www.nrk.no/urix/virusrammet-prins-charles-hyller-helsevesenet-1.14969045",292
"28",2020-04-01,"Tilbake til normalen",108418,83600,0,61,2925168,51,"Ytring;Nytt koronavirus (Covid-19);Helse;Politikk;Norge","https://www.nrk.no/ytring/tilbake-til-normalen-1.14966280",867
"29",2020-04-01,"Frigjørings- og veterandagen 8. mai uten publikum på Akershus festning",23826,16823,0,26,304305,24,"Norge;Nytt koronavirus (Covid-19);Forsvaret","https://www.nrk.no/norge/frigjorings--og-veterandagen-8.-mai-uten-publikum-pa-akershus-festning-1.14969132",365
"30",2020-04-01,"Smittevernoverlege i Oslo: – Meir ny smitte i bydelar med mange innvandrarar",167985,111081,0,56,5775967,56,"Innvandring og integrering;Oslo;Nytt koronavirus (Covid-19);Helse","https://www.nrk.no/norge/smittevernoverlege-i-oslo_-_-meir-ny-smitte-i-bydelar-med-mange-innvandrarar-1.14968771",892
"31",2020-04-01,"Halve sykehjemsavdelingen smittet: – Dette er et skrekkscenario",47072,37541,0,54,955638,39,"Sykehjem;Nytt koronavirus (Covid-19)","https://www.nrk.no/sorlandet/halve-sykehjemsavdelingen-smittet_-_-dette-er-et-skrekkscenario-1.14968498",409
"32",2020-04-01,"Meiner naudrespiratorane potensielt kan redde liv",78435,50644,0,59,2827067,42,"Nytt koronavirus (Covid-19)","https://www.nrk.no/rogaland/meiner-naudrespiratorane-potensielt-kan-redde-liv-1.14968653",576
"33",2020-04-01,"Lager verdenskart for festivaler",1177,688,0,36,27786,21,"Kulturlivet og koronapandemien;Musikk","https://www.nrk.no/kultur/lager-verdenskart-for-festivaler-1.14969258",322
"34",2020-04-01,"Lurte skolebarn med å avlyse påskeferien",145422,95733,0,48,4342030,48,"Nytt koronavirus (Covid-19);Norge","https://www.nrk.no/osloogviken/lurte-skolebarn-med-a-avlyse-paskeferien-1.14968811",589
"35",2020-04-01,"Beredskapen som forsvant",197404,127282,0,92,9246294,89,"Norge;Nytt koronavirus (Covid-19)","https://www.nrk.no/dokumentar/beredskapen-som-forsvant-1.14963372",1148
"36",2020-04-01,"Ožžo korona ma<U+014B><U+014B>el Kanáriasullo mátki",4420,3193,0,39,110682,42,"NRK Sápmi – davvisámegillii;Korona-virus: Sápmi;Samisk kultur;Samisk lenkesamling;Troms;Finnmark;Tromsø kommune;Norge","https://www.nrk.no/sapmi/o__o-korona-ma__el-kanariasullo-matki-1.14966968",430
"37",2020-04-01,"Mann i 50-åra død etter koronasmitte",18735,12684,0,38,442814,17,"Nytt koronavirus (Covid-19)","https://www.nrk.no/osloogviken/mann-i-50-ara-dod-etter-koronasmitte-1.14969426",255
"38",2020-04-01,"Vil at permitterte skal få jobbe gratis",334608,225335,0,46,9305922,39,"Finnmark;Nytt koronavirus (Covid-19)","https://www.nrk.no/tromsogfinnmark/vil-at-permitterte-skal-fa-jobbe-gratis-1.14968788",548
"39",2020-04-01,"Fikk «fosterhjem» til 50 hunder i løpet av en uke",61867,40432,0,62,2164331,44,"Troms;Reiseliv og turisme;Norge;Finnmarksløpet 2020;Nytt koronavirus (Covid-19)","https://www.nrk.no/tromsogfinnmark/fikk-_fosterhjem_-til-50-hunder-i-lopet-av-en-uke-1.14968076",559
"40",2020-04-01,"Korona: Nå har første leveranse med smittevernutstyr fra Kina ankommet Norge - Stephen Fu er lettet",26625,16552,0,72,1137398,59,"Nordland;Koronavirus (Nordland);Nytt koronavirus (Covid-19);Norge","https://www.nrk.no/nordland/korona_-na-har-forste-leveranse-med-smittevernutstyr-fra-kina-ankommet-norge---stephen-fu-er-lettet-1.14967916",793
"41",2020-04-01,"Kommuneoverlege vil ha fortgang i smittespreiinga",12264,8597,0,59,422708,45,"Nytt koronavirus (Covid-19)","https://www.nrk.no/vestland/kommuneoverlege-vil-ha-fortgang-i-smittespreiinga-1.14969083",501
"42",2020-04-01,"Samler 900 rekrutter i Madlaleiren",35660,22165,0,33,760174,27,"Nytt koronavirus (Covid-19);Forsvaret","https://www.nrk.no/rogaland/samler-900-rekrutter-i-madlaleiren-1.14969432",405
"43",2020-04-01,"Sverige vurderer nye tiltak fortløpende: – Vi har ingen smertegrense",79357,55467,0,54,2718855,40,"Urix;Nytt koronavirus (Covid-19);Sverige","https://www.nrk.no/urix/sverige-vurderer-nye-tiltak-fortlopende_-_-vi-har-ingen-smertegrense-1.14969402",437
"44",2020-04-01,"Disse studentene er glade for å få hjemmekarantene",6448,4563,0,38,150156,30,"Norge;Nytt koronavirus (Covid-19);Flybransjen","https://www.nrk.no/vestland/disse-studentene-er-glade-for-a-fa-hjemmekarantene-1.14968460",404
"45",2020-04-01,"Norske fjell skjulte amerikanske krise-sykehus",327341,219742,0,82,15297278,70,"Troms;Norge;Nytt koronavirus (Covid-19)","https://www.nrk.no/tromsogfinnmark/norske-fjell-skjulte-amerikanske-krise-sykehus-1.14960638",890
"46",2020-04-01,"Ingen ny vurdering om Forsvarets helikopter i Kirkenes",3997,2349,0,37,94449,20,"Helse Nord;Nytt koronavirus (Covid-19);Finnmark","https://www.nrk.no/tromsogfinnmark/ingen-ny-vurdering-om-forsvarets-helikopter-i-kirkenes-1.14969531",340
"47",2020-04-01,"Helsedirektoratet beklager begrunnelsen for å holde tallene om smittevernutstyr hemmelig",36393,23744,0,59,1274991,62,"Norge;Nytt koronavirus (Covid-19);Smittevernutstyr","https://www.nrk.no/norge/helsedirektoratet-beklager-begrunnelsen-for-a-holde-tallene-om-smittevernutstyr-hemmelig-1.14969051",943
"48",2020-05-01,"Petter Stordalen om koronakrisen: – Det kommer til å prege meg resten av livet",109893,72190,0,69,4224624,38,"Næringsliv;Nytt koronavirus (Covid-19)","https://www.nrk.no/kultur/petter-stordalen-om-koronakrisen_-__det-kommer-til-a-prege-meg-resten-av-livet-1.15001320",486
"49",2020-05-01,"Pandemisorgen: – Vi sørger over alle aktivitetene som var der",4822,3537,0,59,170532,51,"Oslo;Nytt koronavirus (Covid-19);NRK Østlandssendingen","https://www.nrk.no/osloogviken/pandemisorgen_-_-vi-sorger-over-alle-aktivitetene-som-var-der-1.14996741",591
"50",2020-05-01,"Nå stenger Spania sykehuset som er selve symbolet på krisen",113514,76179,0,61,3941531,65,"Urix;Nytt koronavirus (Covid-19);Spania;EU","https://www.nrk.no/urix/na-stenger-spania-sykehuset-som-er-selve-symbolet-pa-krisen-1.15000805",649
"51",2020-05-01,"LO vil gi arbeidsgivere økonomisk gulrot for å ta permitterte tilbake",25728,20436,0,38,356390,60,"Norge;Arbeidsliv og sysselsetting;Nytt koronavirus (Covid-19)","https://www.nrk.no/norge/lo-vil-gi-arbeidsgivere-okonomisk-gulrot-for-a-ta-permitterte-tilbake-1.15001873",997
"52",2020-05-01,"Smitteutbrudd ved sykehuset i Hamar",62187,43439,0,35,1183812,18,"Nytt koronavirus (Covid-19);Koronaviruset i Innlandet","https://www.nrk.no/innlandet/smitteutbrudd-ved-sykehuset-i-hamar-1.15002249",294
"53",2020-05-01,"– Vi lever som om det er krig",49677,32768,0,54,1605996,79,"Urix;Midtøsten;Libanon;Nytt koronavirus (Covid-19)","https://www.nrk.no/urix/_-vi-lever-som-om-det-er-krig-1.15001128",1138
"54",2020-05-01,"Koronaviruset gir forskerne mulighet til å løse klimamysterium om aerosoler i atmosfæren",295280,219419,0,71,9947570,87,"Nordland;Nytt koronavirus (Covid-19);Klima og miljø","https://www.nrk.no/nordland/koronaviruset-gir-forskerne-mulighet-til-a-lose-klimamysterium-om-aerosoler-i-atmosfaeren-1.15002219",998
"55",2020-05-01,"Forskere tror testiklene gjør menn mer utsatt for alvorlig covid19-sykdom",141907,94828,0,49,3882868,34,"Urix;Nytt koronavirus (Covid-19)","https://www.nrk.no/urix/forskere-tror-testiklene-gjor-menn-mer-utsatt-for-alvorlig-covid19-sykdom-1.15002364",577
"56",2020-05-01,"Slik utvikler korona-epidemien seg i verden",81403,58459,0,77,3286161,36,"Urix;Nytt koronavirus (Covid-19)","https://www.nrk.no/urix/slik-utvikler-korona-epidemien-seg-i-verden-1.15002240",525
"57",2020-06-01,"Tor-Evert blei koronasjuk – og så fann han kjærleiken",177985,122819,1,188,16943366,159,"Der ingen skulle tru at nokon kunne bu;Nytt koronavirus (Covid-19)","https://www.nrk.no/vestland/xl/tor-evert-blei-koronasjuk-_-og-sa-fann-han-kjaerleiken-1.15026075",2041
"58",2020-06-01,"Avlyste friåret som au pair i Paris for å studere sjukepleie – rekordmange har søkt høgare utdanning",30830,22055,0,37,703060,49,"Høyere utdanning;Helse;Nytt koronavirus (Covid-19)","https://www.nrk.no/innlandet/avlyste-friaret-som-au-pair-i-paris-for-a-studere-sjukepleie-_-rekordmange-har-sokt-hogare-utdanning-1.15033940",571
"59",2020-06-01,"Akkurat nå er dette flyet det einaste Leidulf Heskje kan fly",115467,73184,0,69,4688210,77,"Luftfart;Nytt koronavirus (Covid-19)","https://www.nrk.no/rogaland/akkurat-na-er-dette-flyet-det-einaste-leidulf-heskje-kan-fly-1.15021403",1175
"60",2020-06-01,"Utenlandsk helsepersonell slipper karantene: – Jeg er kritisk",11805,7991,0,48,313880,36,"Nytt koronavirus (Covid-19);Helse;Norge;Sørlandet sykehus","https://www.nrk.no/sorlandet/utenlandsk-helsepersonell-slipper-karantene_-_-jeg-er-kritisk-1.15032471",435
"61",2020-07-01,"USA har sikret seg nesten hele produksjonen av Remdesivir",28121,18428,0,52,800898,23,"Urix;USA;Nytt koronavirus (covid-19)","https://www.nrk.no/urix/usa-har-sikret-seg-nesten-hele-produksjonen-av-remdesivir-1.15074906",330
"62",2020-07-01,"Pasient koronasmitta ved Nordfjord sjukehus – var i kontakt med svensk vikarlege",39205,26049,0,43,897880,49,"Norge;Nytt koronavirus (covid-19)","https://www.nrk.no/vestland/pasient-koronasmitta-ved-nordfjord-sjukehus-_-var-i-kontakt-med-svensk-vikarlege-1.15075084",685
"63",2020-07-01,"Viruset sprer seg raskt utenfor Europa",188000,118381,0,51,5243440,46,"Urix;Nytt koronavirus (covid-19);USA;Brasil;Mexico;India","https://www.nrk.no/urix/viruset-sprer-seg-raskt-utenfor-europa-1.15073578",646
"64",2020-07-01,"Regjeringa snur: Svenskehelsearbeidarar skal bli koronatesta før dei får jobbe i Noreg",32610,24903,0,42,510092,36,"Nytt koronavirus (covid-19);Norge","https://www.nrk.no/vestland/regjeringa-snur_-svenskehelsearbeidarar-skal-bli-koronatesta-for-dei-far-jobbe-i-noreg-1.15075333",416
"65",2020-07-01,"Danmark dropper krav om seks overnattinger for norske turister",72419,48085,0,40,1650398,25,"Urix;Danmark;Nytt koronavirus (covid-19)","https://www.nrk.no/urix/danmark-dropper-krav-om-seks-overnattinger-for-norske-turister-1.15075466",451
"66",2020-07-01,"Barn bekymret over permitterte foreldre – ringer hjelpetelefonen",21796,15876,0,39,469200,36,"Psykisk helse;Nytt koronavirus (covid-19);Norge;Trøndelag;Helse","https://www.nrk.no/trondelag/barn-bekymret-over-permitterte-foreldre-_-ringer-hjelpetelefonen-1.15075029",436
"67",2020-07-01,"Scandic nedbemanner som følge av korona: – Dette har vi advart mot, sier NHO",41470,27038,0,32,754392,38,"Nordland;Koronavirus (Nordland);Nytt koronavirus (covid-19);Hotell- og restaurantnæringen (Nordland);Reiseliv i Nordland;Reiseliv;Reiseliv og turisme;Arbeidsliv og sysselsetting","https://www.nrk.no/nordland/scandic-nedbemanner-som-folge-av-korona_-_-dette-har-vi-advart-mot_-sier-nho-1.15074634",533
"68",2020-07-01,"Johanna og Andrew adskilt av korona: – Har utsatt bryllupet tre ganger",50527,36335,0,58,1467960,52,"Nytt koronavirus (covid-19);NRK Buskerud","https://www.nrk.no/norge/johanna-og-andrew-adskilt-av-korona_-_-har-utsatt-bryllupet-tre-ganger-1.15069703",750
"69",2020-07-01,"Antall smittede ved barneskole er tredoblet",265204,199412,0,29,4187863,27,"Oslo;Nytt koronavirus (covid-19);NRK Østlandssendingen","https://www.nrk.no/osloogviken/antall-smittede-ved-barneskole-er-tredoblet-1.15075872",347
"70",2020-07-01,"Webkamera avslørte når politiet sto på grenseoverganger",220848,157631,0,57,5789908,53,"Nytt koronavirus (covid-19);Norge","https://www.nrk.no/norge/webkamera-avslorte-nar-politiet-sto-pa-grenseoverganger-1.15072990",743
"71",2020-07-01,"– LOs sommerpatrulje er viktigere enn på mange år",11125,7697,0,29,186095,29,"Norge;Arbeidsliv og sysselsetting;Arbeidsmiljø;Troms;Sommerjobben;Nytt koronavirus (covid-19)","https://www.nrk.no/tromsogfinnmark/_-los-sommerpatrulje-er-viktigere-enn-pa-mange-ar-1.15075168",389
"72",2020-07-01,"Uenige om permitteringer: – Forstår ikke helt hvorfor det haster så mye",31643,21095,0,44,752261,40,"Økonomi;Nytt koronavirus (covid-19)","https://www.nrk.no/norge/uenige-om-permitteringer_-_-forstar-ikke-helt-hvorfor-det-haster-sa-mye-1.15075832",589
"73",2020-07-01,"Flyselskapene ber deg være tålmodig når du skal få penger tilbake for reisen",24202,17305,0,41,502459,32,"Norge;Nytt koronavirus (covid-19);Norwegian;SAS;Luftfart","https://www.nrk.no/norge/flyselskapene-ber-deg-vaere-talmodig-nar-du-skal-fa-penger-tilbake-for-reisen-1.15075281",509
"74",2020-08-01,"Eldre person døde av koronaviruset i Moss",92308,70158,0,33,1526611,30,"Nytt koronavirus (covid-19);Norge","https://www.nrk.no/norge/eldre-person-dode-av-koronaviruset-i-moss-1.15107832",361
"75",2020-08-01,"Totalt 33 smittede blant mannskapet om bord på MS Roald Amundsen",132950,103302,0,61,3077931,75,"Nytt koronavirus (covid-19);Troms;Hurtigruten;Koronautbrudd på Hurtigruten","https://www.nrk.no/tromsogfinnmark/totalt-33-smittede-blant-mannskapet-om-bord-pa-ms-roald-amundsen-1.15107827",1001
"76",2020-08-01,"Halvfulle tog på Nordlandsbanen–likevel er det ikke ledige billetter",52505,36326,0,37,1011435,25,"Norge;Samferdsel;Trøndelag;Nytt koronavirus (covid-19)","https://www.nrk.no/trondelag/halvfulle-tog-pa-nordlandsbanen_likevel-er-det-ikke-ledige-billetter-1.15107667",296
"77",2020-08-01,"Russisk minister: Starter massevaksinasjon av leger og lærere i oktober",49969,35944,0,51,1407977,31,"Russland;Nytt koronavirus (covid-19)","https://www.nrk.no/urix/russisk-minister_-starter-massevaksinasjon-av-leger-og-laerere-i-oktober-1.15107935",448
"78",2020-08-01,"69 kommuner berørt av koronautbruddet på Hurtigruten",147356,110395,0,37,2784123,22,"Koronautbrudd på Hurtigruten;Troms;Norge","https://www.nrk.no/tromsogfinnmark/69-kommuner-berort-av-koronautbruddet-pa-hurtigruten-1.15108117",343
"79",2020-08-01,"Passasjer: – Hurtigruten burde skjønt alvoret med en gang",42215,28041,0,86,1891201,56,"Troms;Hurtigruten;Nytt koronavirus (covid-19);Koronautbrudd på Hurtigruten","https://www.nrk.no/tromsogfinnmark/passasjer_-_-hurtigruten-burde-skjont-alvoret-med-en-gang-1.15107970",678
"80",2020-08-01,"Dette er Hurtigrutens hovedteori etter smitteutbruddet",77288,61473,0,70,2489066,47,"Troms;Norge;Nytt koronavirus (covid-19);Koronautbrudd på Hurtigruten","https://www.nrk.no/tromsogfinnmark/dette-er-hurtigrutens-hovedteori-etter-smitteutbruddet-1.15108173",618
"81",2020-08-01,"Ane Brun måtte finne norske musikarar grunna korona",22809,16112,0,49,517555,40,"Festivalsommer 2020;Musikk;Kulturlivet og koronapandemien;Moldejazz ;Ane Brun","https://www.nrk.no/kultur/ane-brun-matte-finne-norske-musikarar-grunna-korona-1.15095196",508
"82",2020-08-01,"Familien i karantene etter Hurtigruten-seilas: – Burde kanskje testet alle før vi gikk om bord",129792,101816,0,52,3228130,38,"Koronautbrudd på Hurtigruten","https://www.nrk.no/vestland/familien-i-karantene-etter-hurtigruten-seilas_-_-burde-kanskje-testet-alle-for-vi-gikk-om-bord-1.15108097",450
"83",2020-08-01,"Hurtigruten fulgte ikke Folkehelseinstituttets anbefalinger",57236,41900,0,66,1908643,47,"Troms;Koronautbrudd på Hurtigruten;Norge;Nytt koronavirus (covid-19);Hurtigruten","https://www.nrk.no/tromsogfinnmark/hurtigruten-fulgte-ikke-folkehelseinstituttets-anbefalinger-1.15108256",655
"84",2020-09-01,"Breeze vaskerier har tapt omsetning under korona-pandemien men får ikke krisestøtte fra regjeringen",8674,5738,0,36,177375,44,"Nordland;Koronavirus (Nordland);Næringslivet i Nordland;Norge;Nytt koronavirus (covid-19);Næringsliv","https://www.nrk.no/nordland/breeze-vaskerier-har-tapt-omsetning-under-korona-pandemien-men-far-ikke-krisestotte-fra-regjeringen-1.15140277",557
"85",2020-09-01,"Høyeste antall nye smittetilfeller siden april",159487,109658,0,45,3587833,36,"Norge;Nytt koronavirus (covid-19)","https://www.nrk.no/norge/hoyeste-antall-nye-smittetilfeller-siden-april-1.15142483",561
"86",2020-09-01,"Her rammes reiselivet aller hardest: – I år kommer nok mørketiden bokstavelig talt",12393,7494,0,41,277243,41,"Troms;Svalbard;Nytt koronavirus (covid-19);Reiseliv og turisme;Reiseliv","https://www.nrk.no/tromsogfinnmark/her-rammes-reiselivet-aller-hardest_-_-i-ar-kommer-nok-morketiden-bokstavelig-talt-1.15141972",460
"87",2020-09-01,"Smitte i én familie førte til karantene for 180",60010,40359,0,31,938597,36,"Nytt koronavirus (covid-19);Agder: Kristiansand;Helse;Sykdom","https://www.nrk.no/sorlandet/smitte-i-en-familie-forte-til-karantene-for-180-1.15141465",417
"88",2020-09-01,"32 nye smittetilfeller i Bergen – 18 av dem hos NHH",19197,11867,0,38,374918,37,"Nytt koronavirus (covid-19);Høyere utdanning;Norge","https://www.nrk.no/vestland/32-nye-smittetilfeller-i-bergen-_-18-av-dem-hos-nhh-1.15142854",491
"89",2020-09-01,"Politiet aksjonerer mot Idar Vollviks lokaler i Bergen",245767,167086,0,47,5468944,49,"Nytt koronavirus (covid-19);Politi og kriminalitet;Norge;Idar Vollvik siktet for feilmerking av munnbind","https://www.nrk.no/vestland/politiet-aksjonerer-mot-idar-vollviks-lokaler-i-bergen-1.15142990",511
"90",2020-09-01,"FHI anbefaler at innreisekarantenen fjernes for Jämtland, Värmland, Västerbotten og Sjælland",83624,54968,0,30,1288242,14,"Nytt koronavirus (covid-19);Danmark;Sverige","https://www.nrk.no/norge/fhi-anbefaler-at-innreisekarantenen-fjernes-for-jamtland_-varmland_-vasterbotten-og-sjaelland-1.15142976",188
"91",2020-09-01,"Norske myndigheter fikk ikke vite om koronadødsfall fra Hurtigruten",15353,10443,0,60,416289,65,"Troms;Hurtigruten;Koronautbrudd på Hurtigruten","https://www.nrk.no/tromsogfinnmark/norske-myndigheter-fikk-ikke-vite-om-koronadodsfall-fra-hurtigruten-1.15137991",1124
"92",2020-09-01,"Nær 300 venter fortsatt på prøvesvar i Hamar: – Ikke holdbart",34241,24760,0,46,733385,44,"Nytt koronavirus (covid-19);Koronaviruset i Innlandet","https://www.nrk.no/innlandet/naer-300-venter-fortsatt-pa-provesvar-i-hamar_-_-ikke-holdbart-1.15142831",503
"93",2020-09-01,"En lettvint løsning som knuser bedrifter",29734,22226,0,40,492005,54,"Ytring;Nytt koronavirus (covid-19);Norge","https://www.nrk.no/ytring/en-lettvint-losning-som-knuser-bedrifter-1.15142777",764
"94",2020-09-01,"Færre tester seg for livmorhalskreft",57105,42251,0,45,1282986,37,"Nytt koronavirus (covid-19);Helse;Sykdom;Norge","https://www.nrk.no/sorlandet/faerre-tester-seg-for-livmorhalskreft-1.15142803",457
"95",2020-09-01,"Yrkessjåfører dropper koronatest: – Visste ikke om tilbudet",11969,7873,0,41,255166,35,"Nytt koronavirus (covid-19);Østfold","https://www.nrk.no/osloogviken/yrkessjaforer-dropper-koronatest_-_-visste-ikke-om-tilbudet-1.15143131",427
"96",2020-09-01,"Bruktbilsalget til værs under koronaen",16407,10645,0,40,342664,29,"NRK Østlandssendingen ;Norge;Bil;Samferdsel;Nytt koronavirus (covid-19)","https://www.nrk.no/osloogviken/bruktbilsalget-til-vaers-under-koronaen-1.15138699",399
