"","date","title","pageviews","pageviews_mobile","xl","read_time","read_time_total","sentences_count","subject","url","word_count"
"1",2020-01-01,"Årets nyttårsbarn er født i Bodø og på Stord",106304,81552,0,37,2150000,29,"Norge;Nordland","https://www.nrk.no/vestland/arets-nyttarsbarn-er-fodt-i-bodo-og-pa-stord-1.14842388",341
"2",2020-01-01,"Mange branner over hele landet nyttårsaften",83758,64109,0,51,2144414,38,"Norge","https://www.nrk.no/norge/mange-branner-over-hele-landet-nyttarsaften-1.14842393",528
"3",2020-01-01,"Brann i rekkehus i Bergen",56891,42316,0,43,1042489,40,"Norge","https://www.nrk.no/vestland/brann-i-rekkehus-i-bergen-1.14842415",565
"4",2020-01-01,"Inferno i Australia – mer enn 200 hus er brent ned",43425,31398,0,55,1358038,26,"Urix;Australia","https://www.nrk.no/urix/inferno-i-australia-_-mer-enn-200-hus-er-brent-ned-1.14842423",429
"5",2020-01-01,"Hus totalskadd i brann",19979,13904,0,25,372339,18,"Krim og hendingar i Sogn og Fjordane;Norge","https://www.nrk.no/vestland/hus-totalskadd-i-brann-1.14842467",165
"6",2020-01-01,"Gåten Adama",84104,69333,0,136,4709071,95,"Thore Haugstads kommentarer","https://www.nrk.no/sport/gaten-adama-1.14842239",1002
"7",2020-01-01,"Sporene Tore Sandberg håper kan løse Orderud-gåten",57661,39210,0,105,3249637,71,"Orderud-saken;Norge","https://www.nrk.no/norge/sporene-tore-sandberg-haper-kan-lose-orderud-gaten-1.14841016",1228
"8",2020-01-01,"Her er dagens quiz - 1. januar",3029,1782,0,28,54858,34,"NRK Sogn og Fjordane sin julequiz 2019","https://www.nrk.no/vestland/her-er-dagens-quiz---1.-januar-1.14827357",471
"9",2020-01-01,"Anmeldelse: Picasso 347 på Henie Onstad Kunstsenter",45708,23545,0,53,1480406,26,"NRK anmelder kunst;Kunst","https://www.nrk.no/anmeldelser/anmeldelse_-picasso-347-pa-henie-onstad-kunstsenter-1.14832506",644
"10",2020-01-01,"Trump med julehilsen til Iran: – Dette er ingen advarsel, det er en trussel. Godt nyttår!",89676,63819,0,61,3163926,29,"Irak;Iran;USA","https://www.nrk.no/norge/trump-med-julehilsen-til-iran_-_-dette-er-ingen-advarsel_-det-er-en-trussel.-godt-nyttar_-1.14842506",445
"11",2020-01-01,"Kjenner du igjen Datoen-kjendisene?",72415,49664,0,92,3565594,5,"Quiz","https://www.nrk.no/norge/kjenner-du-igjen-datoen-kjendisene_-1.14820346",48
"12",2020-01-01,"2020: De vanskelige valgenes år",33383,21322,0,67,1265377,62,"Ytring;Urix","https://www.nrk.no/ytring/2020_-de-vanskelige-valgenes-ar-1.14841429",1006
"13",2020-01-01,"Lofoten på listen over drømmedestinasjoner i 2020, knuser utenlandske reisemål",5415,3889,0,44,117088,47,"Nordland;Reiseliv i Nordland;Reiseliv;Reiseliv og turisme","https://www.nrk.no/nordland/lofoten-pa-listen-over-drommedestinasjoner-i-2020_-knuser-utenlandske-reisemal-1.14841891",593
"14",2020-01-01,"2020 er ikkje eit punktum for kommunereforma",30550,19338,0,50,931335,41,"Kommunesammenslåing;Trøndelag;Norge;Politikk","https://www.nrk.no/trondelag/2020-er-ikkje-eit-punktum-for-kommunereforma-1.14841130",433
"15",2020-01-01,"Paven ble irritert på kvinne",167187,124690,0,31,2917189,17,"Urix;Paven og Vatikanet","https://www.nrk.no/urix/paven-ble-irritert-pa-kvinne-1.14842616",204
"16",2020-01-01,"Fire ulver felt i løpet av to timers jakt",52231,35725,0,52,1497880,33,"Ulvejakt i Hedmark","https://www.nrk.no/innlandet/fire-ulver-felt-i-lopet-av-to-timers-jakt-1.14842635",461
"17",2020-01-01,"Østberg slo tilbake – spurtet ned Johaug",150281,100547,0,53,4323210,42,"Langrenn;Verdenscupen i langrenn","https://www.nrk.no/sport/ostberg-slo-tilbake-_-spurtet-ned-johaug-1.14842625",566
"18",2020-01-01,"Bolsjunov utklasset konkurrentene – Klæbo tapte terreng i sammendraget",123094,94088,0,52,2914976,40,"Langrenn;Verdenscupen i langrenn","https://www.nrk.no/sport/bolsjunov-utklasset-konkurrentene-_-klaebo-tapte-terreng-i-sammendraget-1.14842720",506
"19",2020-01-01,"Elleve personar skadd av fyrverkeri i natt",29299,20800,0,44,761768,34,"Norge;Nyttårsaften","https://www.nrk.no/vestland/elleve-personar-skadd-av-fyrverkeri-i-natt-1.14842684",397
"20",2020-01-01,"Historiens siste østfolding født klokken 20.44",18488,15905,0,50,286750,34,"Norge","https://www.nrk.no/osloogviken/historiens-siste-ostfolding-fodt-klokken-20.44-1.14842781",479
"21",2020-01-01,"Psykolog: Bra med nyttårsforsett, selv om du ikke lykkes",31817,22786,0,47,851683,45,"Norge;Nyttårsaften;Helse;Trening;Mat og kosthold;Psykologi","https://www.nrk.no/norge/psykolog_-bra-med-nyttarsforsett_-selv-om-du-ikke-lykkes-1.14840326",662
"22",2020-01-01,"Isbjørn avlivet i Longyearbyen: – En problembjørn",60062,42162,0,58,1804954,46,"Svalbard;Isbjørn","https://www.nrk.no/tromsogfinnmark/isbjorn-avlivet-i-longyearbyen_-_-en-problembjorn-1.14842558",573
"23",2020-01-01,"Monsterhopp førte Lindvik til topps i Garmisch-Partenkirchen",99011,65431,0,56,3069132,69,"Hopp","https://www.nrk.no/sport/monsterhopp-forte-lindvik-til-topps-i-garmisch-partenkirchen-1.14842853",633
"24",2020-01-01,"Komikere føler seg flådd av blodpriser: – Kulturparasitter som bare tar pengene våre",57101,44626,0,86,1851855,45,"Kultur & Underholdning;Kultur;Norge","https://www.nrk.no/tromsogfinnmark/komikere-foler-seg-fladd-av-blodpriser_-_-kulturparasitter-som-bare-tar-pengene-vare-1.14840951",662
"25",2020-01-01,"Kjærasten lovar pengar for opplysningar som kan føre til at sakna kvinne i Sverige blir funnen",53830,37556,0,32,977592,24,"Urix;Sverige","https://www.nrk.no/urix/kjaerasten-lovar-pengar-for-opplysningar-som-kan-fore-til-at-sakna-kvinne-i-sverige-blir-funnen-1.14842889",307
"26",2020-01-01,"Advarer mot mye nedbør, flom og skred",19343,12419,0,34,398933,32,"Vær og uvær i Trøndelag;Uvær i Norge;Uværet i nord","https://www.nrk.no/trondelag/advarer-mot-mye-nedbor_-flom-og-skred-1.14842897",427
"27",2020-01-01,"Paven sier unnskyld etter at han slo kvinne på hånden",65960,45685,0,37,1526777,19,"Urix;Paven og Vatikanet","https://www.nrk.no/urix/paven-sier-unnskyld-etter-at-han-slo-kvinne-pa-handen-1.14842987",236
"28",2020-01-01,"Klart for ny sesong av «Mesternes Mester»",83845,64852,0,38,1757871,28,"Mesternes mester","https://www.nrk.no/kultur/klart-for-ny-sesong-av-_mesternes-mester_-1.14831178",454
"29",2020-01-01,"Presidenten til kongehuset: – Det samiske folk følger dere i sorgen",18512,12057,0,44,453434,52,"Norge;Sametingspresidentens nyttårstale;NRK Sápmi – norsk;GULL OG MINERALER I SAMELAND;Samisk lenkesamling;Samiske språk","https://www.nrk.no/sapmi/presidenten-til-kongehuset_-_-det-samiske-folk-folger-dere-i-sorgen-1.14835199",547
"30",2020-01-01,"Presideanta oddajagisárdnis: – Sámi álbmot miedušta din morrašis",620,327,0,35,15713,51,"NRK Sápmi – davvisámegillii;Samisk lenkesamling;Sametinget ;Sametingspresidentens nyttårstale;Sámi nissonat / Samiske kvinner;Samisk kultur;Samiske språk;SAMETINGSPRESIDENTEN","https://www.nrk.no/sapmi/presideanta-o__ajagisardnis_-_-sami-albmot-mie_u_ta-din-morra_is-1.14835394",553
"31",2020-01-01,"Bilverksted-eier tjener millioner etter flere år med razzia mot useriøse aktører",25424,20693,0,54,624506,36,"Arbeidsliv og sysselsetting;Næringsliv;Norge","https://www.nrk.no/vestland/bilverksted-eier-tjener-millioner-etter-flere-ar-med-razzia-mot-useriose-aktorer-1.14834068",398
"32",2020-01-01,"Solberg i nyttårstalen: – Vil kartlegge årsakene til psykiske helseutfordringer blant unge",58729,42286,0,46,1396366,37,"Norge;Psykisk helse;Selvmord","https://www.nrk.no/norge/solberg-i-nyttarstalen_-_-vil-kartlegge-arsakene-til-psykiske-helseutfordringer-blant-unge-1.14841414",503
"33",2020-01-01,"Sjansen for hvit jul i framtida synker drastisk – bekymrer ikke alpinnæringen",6384,4209,0,58,247876,39,"Nordland;Ski og skitur;Alpint;Norge;Vær i nord","https://www.nrk.no/nordland/sjansen-for-hvit-jul-i-framtida-synker-drastisk-_-bekymrer-ikke-alpinnaeringen-1.14841697",522
"34",2020-01-01,"Den nye maktgenerasjonen",296219,195433,1,90,13878040,48,"Norge","https://www.nrk.no/direkte/xl/den-nye-maktgenerasjonen-1.14809571",738
"35",2020-01-01,"Satte fem varmerekorder på årets første dag",47510,33707,0,38,1027138,25,"Værfenomener;Vær og uvær i Trøndelag","https://www.nrk.no/trondelag/satte-fem-varmerekorder-pa-arets-forste-dag-1.14842985",366
"36",2020-01-01,"Håpar at vegen vert opna torsdag",4793,2767,0,28,103015,24,"Flom og ras i Norge;Ver og uvêr i Sogn og Fjordane","https://www.nrk.no/vestland/hapar-at-vegen-vert-opna-torsdag-1.14842933",304
"37",2020-01-01,"Surt tap for Solskjær – kunne tatt grep om fjerdeplassen",41196,28909,0,43,929721,49,"Premier League 2019/2020","https://www.nrk.no/sport/surt-tap-for-solskjaer-_-kunne-tatt-grep-om-fjerdeplassen-1.14843014",587
"38",2020-01-01,"Legemiddelverket fryktar medisinmangel også i 2020",64685,44696,0,40,1562880,31,"Norge","https://www.nrk.no/norge/legemiddelverket-fryktar-medisinmangel-ogsa-i-2020-1.14842993",349
"39",2020-02-01,"Agnete «Agnetesh» Husebye er Årets influensar",9162,7095,0,40,220706,12,"Norge;Kultur & Underholdning;Sosiale medier","https://www.nrk.no/norge/agnete-_agnetesh_-husebye-er-arets-influensar-1.14885332",253
"40",2020-02-01,"Beboere evakuert etter 150 meter bredt jordskred i Enebakk",55091,38001,0,35,974689,21,"Norge;Skred i Enebakk;Skred","https://www.nrk.no/osloogviken/beboere-evakuert-etter-150-meter-bredt-jordskred-i-enebakk-1.14885362",259
"41",2020-02-01,"Stjålet Porsche havnet i vannet i Kristiansand",12424,9529,0,41,237824,12,"Agder: Kristiansand","https://www.nrk.no/sorlandet/stjalet-porsche-havnet-i-vannet-i-kristiansand-1.14885366",164
"42",2020-02-01,"Karar barka saman i Førde",8771,6131,0,22,135887,7,"Krim og hendingar i Sogn og Fjordane","https://www.nrk.no/vestland/karar-barka-saman-i-forde-1.14885425",105
"43",2020-02-01,"På spionoppdrag i Sovjetunionen i 1959 – skjønte ikke hvor farlig det var",83792,52421,0,108,4707467,74,"Urix","https://www.nrk.no/urix/pa-spionoppdrag-i-sovjetunionen-i-1959-_-skjonte-ikke-hvor-farlig-det-var-1.14883113",1351
"44",2020-02-01,"– Ikke si at du er fra Norge. Nå er du fra Istanbul.",110071,74889,0,125,7709591,133,"Urix;Korrespondentbrevet;Pakistan","https://www.nrk.no/urix/_-ikke-si-at-du-er-fra-norge.-na-er-du-fra-istanbul.-1.14884577",1240
"45",2020-02-01,"I dag forbys miljøgifter som finnes i de fleste hjem",49032,32069,0,46,1301237,36,"Helse og livsstil;Forbruker (Helse og livsstil);Norge","https://www.nrk.no/livsstil/i-dag-forbys-miljogifter-som-finnes-i-de-fleste-hjem-1.14882881",440
"46",2020-02-01,"Svalbards forfører",181885,113010,1,137,13499319,217,"Fra NRKs klimaredaksjon;Svalbard;Natur;Klima og miljø","https://www.nrk.no/klima/xl/svalbards-forforer-1.14869659",1864
"47",2020-02-01,"Junior overrasket med NM-medalje",54877,38019,0,45,1332188,38,"Langrenn","https://www.nrk.no/sport/junior-overrasket-med-nm-medalje-1.14885519",506
"48",2020-02-01,"Møtte hoggorm i januar",104228,72430,0,35,2031477,34,"Hoggorm;Klima og miljø;Norge","https://www.nrk.no/vestland/motte-hoggorm-i-januar-1.14881930",383
"49",2020-02-01,"E6 Saltfjellet har vært stengt siden torsdag: Snøfokk hindrer brøyting og kolonnekjøring",24270,15712,0,34,459582,44,"Nordland;Vær i nord;Siste saker om været i Norge;Uvær i Norge","https://www.nrk.no/nordland/e6-saltfjellet-har-vaert-stengt-siden-torsdag_-snofokk-hindrer-broyting-og-kolonnekjoring-1.14885527",534
"50",2020-02-01,"Anmeldelse: «We hear you», Greta Thunbergs taler på Dramaten",16828,8167,0,62,605717,49,"NRK anmelder scenekunst","https://www.nrk.no/anmeldelser/anmeldelse_-_we-hear-you__-greta-thunbergs-taler-pa-dramaten-1.14885588",621
"51",2020-02-01,"Fleire jaktar på urørt snø etter solnedgang",11424,7524,0,46,351090,32,"Norge;Møre og Romsdal;Ski og skitur;Friluftsliv;Skred;Snøskred;Nordland;Telemark","https://www.nrk.no/mr/fleire-jaktar-pa-urort-sno-etter-solnedgang-1.14879347",469
"52",2020-02-01,"Gammel operastjerne (94) lærer opp ung metalvokalist (18)",2554,1799,0,48,62656,29,"Trøndelag;Norge;Musikk;Pop / Rock","https://www.nrk.no/trondelag/gammel-operastjerne-_94_-laerer-opp-ung-metalvokalist-_18_-1.14884226",280
"53",2020-02-01,"Avaldsnes-spiller nedringt etter Braut Haaland-oppslag",192353,132202,0,45,5007802,34,"Fotball;Toppserien 2020;Borussia Dortmund;1. Bundesliga 2019/2020;Bryne FK;Avaldsnes;Jæren;Time kommune","https://www.nrk.no/rogaland/avaldsnes-spiller-nedringt-etter-braut-haaland-oppslag-1.14883857",379
"54",2020-02-01,"Mann døde etter fall fra bygning i Mo i Rana",44134,31505,0,18,449899,8,"Nordland;Norge","https://www.nrk.no/nordland/mann-dode-etter-fall-fra-bygning-i-mo-i-rana-1.14885699",62
"55",2020-02-01,"Harry Haraldsen ble evakuert etter skred i Enebakk",59144,38654,0,42,1474921,38,"Norge;NRK Østlandssendingen ;Skred i Enebakk;Skred","https://www.nrk.no/osloogviken/harry-haraldsen-ble-evakuert-etter-skred-i-enebakk-1.14885648",423
"56",2020-02-01,"Abbas: Palestinerne kutter alle bånd til Israel og USA",16567,10736,0,55,529413,31,"Urix;Palestina;Israel;USA","https://www.nrk.no/urix/abbas_-palestinerne-kutter-alle-band-til-israel-og-usa-1.14885766",559
"57",2020-02-01,"Gunnulfsen fekk sitt livs sjanse – så røyk NM-draumen etter 15 sekund",139550,105888,0,40,2468948,42,"Langrenn;Sport","https://www.nrk.no/sport/gunnulfsen-fekk-sitt-livs-sjanse-_-sa-royk-nm-draumen-etter-15-sekund-1.14885645",536
"58",2020-02-01,"Norske skoler satser på e-sport. Etterlyser regjeringsstøtte",2849,1809,0,46,86178,58,"Troms;Norge;E-sport;Skole og utdanning;Dataspill","https://www.nrk.no/tromsogfinnmark/norske-skoler-satser-pa-e-sport.-etterlyser-regjeringsstotte-1.14874352",721
"59",2020-02-01,"Han har kjempet for ny E16 i 20 år – nå tar den nye veien huset hans",103200,66962,0,45,2639899,41,"Ras- og ulykkesvegen E16;Flere jordras på E16 og Bergensbanen i Vaksdal;Ferger i Hordaland;Norge","https://www.nrk.no/vestland/han-har-kjempet-for-ny-e16-i-20-ar-_-na-tar-den-nye-veien-huset-hans-1.14885581",469
"60",2020-02-01,"Trond Giske kan bli fylkesleder: – Behov for en samlende leder",29147,18462,0,43,688880,40,"Arbeiderpartiet;Trøndelag;Politikk;Norge","https://www.nrk.no/norge/trond-giske-kan-bli-fylkesleder_-_-behov-for-en-samlende-leder-1.14885759",637
"61",2020-02-01,"Haaland med ny scoring i sin fyrste kamp frå start",138479,94107,0,59,4331723,40,"1. Bundesliga 2019/2020;Fotball","https://www.nrk.no/sport/haaland-med-ny-scoring-i-sin-fyrste-kamp-fra-start-1.14885874",550
"62",2020-02-01,"I Nederland sto en del av hurtigruten Finmarken – snart kan du besøke den i Stokmarknes i Nordland",189272,130266,0,65,6479339,49,"Nordland;Hurtigruten (Nordland);Historie;Hurtigruten;Museum;Arkeologi, historie og antropologi;Norge;Båtliv","https://www.nrk.no/nordland/i-nederland-sto-en-del-av-hurtigruten-finmarken-_-snart-kan-du-besoke-den-i-stokmarknes-i-nordland-1.14881791",476
"63",2020-02-01,"Elever har ikke tid til å spise opp matpakka",36908,28069,0,50,989200,37,"Mat og kosthold;NRK Buskerud;Skole og utdanning;Norge","https://www.nrk.no/osloogviken/elever-har-ikke-tid-til-a-spise-opp-matpakka-1.14880022",386
"64",2020-02-01,"a-ha starter verdensturneen med «Hunting High and Low» i Bodø",8572,5909,0,71,364790,44,"Nordland;a-ha;Musikk;Kultur & Underholdning;Kultur;Musikk og kultur i Nordland;Norge","https://www.nrk.no/nordland/a-ha-starter-verdensturneen-med-_hunting-high-and-low_-i-bodo-1.14885693",645
"65",2020-02-01,"Kamp om styrevervet i RBK - Koteng vurderer benkeforslag",3625,2530,0,44,92660,26,"Trøndelag;Rosenborg;Norge","https://www.nrk.no/trondelag/kamp-om-styrevervet-i-rbk---koteng-vurderer-benkeforslag-1.14884905",407
"66",2020-02-01,"Bringebæra har begynt å springe ut – frykter for bringebæra",44148,31252,0,43,1070861,38,"Norge;Klima og miljø;Landbruk","https://www.nrk.no/norge/bringebaera-har-begynt-a-springe-ut-_-frykter-for-bringebaera-1.14885004",457
"67",2020-02-01,"SV om det største klimakutt-forslaget: – Urealistisk",64740,43596,0,61,2296360,48,"Klima og miljø","https://www.nrk.no/norge/sv-om-det-storste-klimakutt-forslaget_-_-urealistisk-1.14884371",659
"68",2020-02-01,"Etterskjelv etter riksrett mot president Donald Trump",65829,42654,0,88,3087743,47,"Urix;USA;Donald Trump;Presidentvalget i USA 2020;Urix forklarer","https://www.nrk.no/urix/etterskjelv-etter-riksrett-mot-president-donald-trump-1.14885550",723
"69",2020-03-01,"Klar seier for Biden i Sør-Carolina",57194,39370,0,66,2058080,34,"Presidentvalget i USA 2020;Urix;USA","https://www.nrk.no/urix/klar-seier-for-biden-i-sor-carolina-1.14924063",501
"70",2020-03-01,"Har manglet gnist og gleden ved å trene",63982,46737,0,68,2110596,49,"Langrenn","https://www.nrk.no/sport/har-manglet-gnist-og-gleden_ved_a-trene-1.14923909",745
"71",2020-03-01,"Hvem kan slå Donald Trump?",59665,36268,1,84,2808189,20,"Urix;Presidentvalget i USA 2020","https://www.nrk.no/urix/xl/hvem-kan-sla-donald-trump_-1.14901679",302
"72",2020-03-01,"Denne brannbåten var med på å slukke sju bybranner. Nå kan den få nytt liv",6888,3881,0,61,286391,34,"Brannvern;Historie;Norge","https://www.nrk.no/vestland/denne-brannbaten-var-med-pa-a-slukke-sju-bybranner.-na-kan-den-fa-nytt-liv-1.14913251",504
"73",2020-03-01,"«Ekstremt vanskelig» for fiskeindustrien",26875,14860,0,58,961805,39,"Norsk fiskerinæring;Fiskerinæringa i nord","https://www.nrk.no/tromsogfinnmark/_ekstremt-vanskelig_-for-fiskeindustrien-1.14923799",466
"74",2020-03-01,"Han kan bli Solskjærs Kevin De Bruyne",43876,30292,0,84,2016760,75,"Thore Haugstads kommentarer;Manchester United;Premier League 2019/2020","https://www.nrk.no/sport/han-kan-bli-solskjaers-kevin-de-bruyne-1.14923785",1011
"75",2020-03-01,"Mener flere innsatte sliter med alvorlige psykiske lidelser",29588,19439,0,42,723919,43,"Fengsel og soningsforhold;Psykiatri i fengsel (Brennpunkt)","https://www.nrk.no/rogaland/mener-flere-innsatte-sliter-med-alvorlige-psykiske-lidelser-1.14891074",497
"76",2020-03-01,"Johaug smadret konkurrentene – avgjorde stafetten på egenhånd",139797,91724,0,44,3193401,43,"Langrenn","https://www.nrk.no/sport/johaug-smadret-konkurrentene-_-avgjorde-stafetten-pa-egenhand-1.14924262",540
"77",2020-03-01,"Fleire fjellovergangar har opna",21903,14535,0,34,433914,31,"Siste saker om været i Norge;Samferdsel;Norge","https://www.nrk.no/vestland/fleire-fjellovergangar-har-opna-1.14924276",361
"78",2020-03-01,"Hevder Afghanistan-samtaler skal holdes i Oslo",10182,6667,0,27,158207,15,"Urix;Afghanistan;Taliban","https://www.nrk.no/urix/hevder-afghanistan-samtaler-skal-holdes-i-oslo-1.14924353",199
"79",2020-03-01,"Anti-korrupsjonsparti vant valget i Slovakia",19294,12204,0,47,572009,26,"Slovakia;Urix","https://www.nrk.no/urix/anti-korrupsjonsparti-vant-valget-i-slovakia-1.14924393",363
"80",2020-03-01,"Norsar bekrefter jordskjelv søndag",35285,22125,0,40,611655,28,"Norge","https://www.nrk.no/mr/norsar-bekrefter-jordskjelv-sondag-1.14924408",257
"81",2020-03-01,"Troll og kontroll i norsk bygningsverden",42090,27150,0,64,1638967,70,"Ytring;Arkitektur;Byutvikling;Norge","https://www.nrk.no/ytring/troll-og-kontroll-i-norsk-bygningsverden-1.14898252",818
"82",2020-03-01,"Seks hobbyar som trimmar hjernen",320698,213290,0,65,11300517,90,"Helse og livsstil;Trening;Musikk;Kunst;Demens og Alzheimers sykdom","https://www.nrk.no/livsstil/seks-hobbyar-som-trimmar-hjernen-1.14916342",1243
"83",2020-03-01,"Geitekje var kjøtet ingen ville ha – no ofrar Brita (28) kontorlivet for å satse",46143,29665,0,53,1509939,39,"Sau og geit;Landbruk;Slakteri og kjøtt","https://www.nrk.no/vestland/geitekje-var-kjotet-ingen-ville-ha-_-no-ofrar-brita-_28_-kontorlivet-for-a-satse-1.14899983",437
"84",2020-03-01,"Moskenes i Lofoten kommer seg ikke ut av den økonomiske krisen, spår kommuneekspert",63229,42379,0,55,2111994,52,"Nordland;Kommuneøkonomi (Nordland)","https://www.nrk.no/nordland/moskenes-i-lofoten-kommer-seg-ikke-ut-av-den-okonomiske-krisen_-spar-kommuneekspert-1.14923662",581
"85",2020-03-01,"Klæbo gikk med ødelagt sko – turte ikke si noe til trenerne: – Jeg ble bekymret",95535,64844,0,66,3203555,56,"Langrenn","https://www.nrk.no/sport/klaebo_gikk-med-odelagt-sko___turte-ikke-si-noe-til-trenerne_-__jeg-ble-bekymret-1.14924534",555
"86",2020-03-01,"Anmeldelse: «Lear» på Det Norske Teatret",13318,8249,0,66,445141,43,"NRK anmelder scenekunst;Teater","https://www.nrk.no/anmeldelser/anmeldelse_-_lear_-pa-det-norske-teatret-1.14921244",655
"87",2020-03-01,"Muohta-gažus",4542,3330,0,41,126609,0,"Gahcosat (samiske quiz);NRK Sápmi – davvisámegillii;Samisk kultur;Quiz;Sápmi;Snø;Samiske språk;Giella - Dálkesánit","https://www.nrk.no/sapmi/muohta-ga_us-1.14912970",0
"88",2020-03-01,"Tolldirektøren må stille i nytt politiavhør",53075,36610,0,43,1118964,41,"Norge","https://www.nrk.no/norge/tolldirektoren-ma-stille-i-nytt-politiavhor-1.14919401",733
"89",2020-03-01,"Vanvittig de Gea-tabbe da Fernandes reddet United: – Nesten ikke til å tro",52815,35344,0,47,1421100,35,"Fotball","https://www.nrk.no/sport/vanvittig-de-gea-tabbe-da-fernandes-reddet-united_-_-nesten-ikke-til-a-tro-1.14924602",512
"90",2020-03-01,"Popstjerna Billie Eilish spilte på Bylarm i Oslo 2018",200799,132712,1,121,12813066,206,"Langlesing fra NRK Kultur","https://www.nrk.no/kultur/xl/popstjerna-billie-eilish-spilte-pa-bylarm-i-oslo-2018-1.14911593",2817
"91",2020-03-01,"Reiste flere timer for å spa ut seks tonn snø fra fjellstova",70290,43651,0,50,2126111,35,"Uvær på Vestlandet;Snøskred;Norge","https://www.nrk.no/vestland/reiste-flere-timer-for-a-spa-ut-seks-tonn-sno-fra-fjellstova-1.14922781",394
"92",2020-03-01,"Norske foreldre er bortskjemte",266058,189913,0,127,17668907,95,"Urix;Korrespondentbrevet","https://www.nrk.no/urix/norske-foreldre-er-bortskjemte-1.14921246",1246
"93",2020-03-01,"Kongeparet i Jordan: Kongens første store oppdrag etter sjukemeldinga",9151,5964,0,39,214784,29,"Urix;Kongefamilien","https://www.nrk.no/urix/kongeparet-i-jordan_-kongens-forste-store-oppdrag-etter-sjukemeldinga-1.14922456",472
"94",2020-03-01,"Mistillit mot sykehusledelsen: – Noen må stilles til ansvar",76273,48057,0,71,2941943,63,"Sørlandet sykehus;Agder: Flekkefjord","https://www.nrk.no/sorlandet/mistillit-mot-sykehusledelsen_-_-noen-ma-stilles-til-ansvar-1.14906536",955
"95",2020-03-01,"Avviser brudd på Svalbardtraktaten: – Det er norske lover og regler som gjelder",21840,13581,0,54,737767,34,"Troms;Svalbard;Norge;Russland","https://www.nrk.no/tromsogfinnmark/avviser-brudd-pa-svalbardtraktaten_-_-det-er-norske-lover-og-regler-som-gjelder-1.14924246",501
"96",2020-03-01,"UAS Norway mener Nasjonal sikkerhetsmyndighet gir feil informasjon om droneforbud",18683,12905,0,66,773229,53,"Nordland;Forsvaret (Nordland);Cold response;Fra militær til sivil flydrift i Bodø;Luftfart i nord;Droner;Forsvaret;Norge","https://www.nrk.no/nordland/uas-norway-mener-nasjonal-sikkerhetsmyndighet-gir-feil-informasjon-om-droneforbud-1.14922080",644
"97",2020-03-01,"Visjon Norge-programleder tror ikke på koronabeskyttelse fra Gud mot betaling",17448,11338,0,73,758028,23,"Norge;Religion og livssyn;Medier;Agder: Grimstad","https://www.nrk.no/sorlandet/visjon-norge-programleder-tror-ikke-pa-koronabeskyttelse-fra-gud-mot-betaling-1.14924690",417
"98",2020-03-01,"Ein ting skilde Vladimir frå dei andre i verdstoppen: Han mangla ein arm",19557,9842,0,140,1592253,180,"Skøyter","https://www.nrk.no/sport/ein-ting-skilde-vladimir-fra-dei-andre-i-verdstoppen_-han-mangla-ein-arm-1.14887444",2398
"99",2020-03-01,"Full forvirring om asylstrøm fra Tyrkia",16787,10788,0,58,626809,30,"Flyktninger og migranter i Europa;Urix","https://www.nrk.no/urix/full-forvirring-om-asylstrom-fra-tyrkia-1.14924863",516
"100",2020-03-01,"Sverre Lunde Pedersen med sølv i allround-VM",14592,8317,0,36,356971,22,"Sport;Skøyter;Norge;Idrett","https://www.nrk.no/vestland/sverre-lunde-pedersen-med-solv-i-allround-vm-1.14924875",313
"101",2020-03-01,"To boliger evakuert i Ulstein etter boligbrann",5355,3937,0,29,82259,12,"Brann i Møre og Romsdal","https://www.nrk.no/mr/to-boliger-evakuert-i-ulstein-etter-boligbrann-1.14924905",156
"102",2020-03-01,"Lagar dokumentarfilm om syster med sjeldan syndrom",20436,15817,0,69,716809,43,"Kultur;Kortfilm og dokumentarfilm;Familie og barn;Helse og livsstil;Helse","https://www.nrk.no/vestland/lagar-dokumentarfilm-om-syster-med-sjeldan-syndrom-1.14916967",467
"103",2020-03-01,"Blir det fred nå?",38380,26107,0,115,2405576,101,"Afghanistan;Urix forklarer","https://www.nrk.no/urix/blir-det-fred-na_-1.14924187",1287
"104",2020-03-01,"USA: Skyhøye medisinpriser fører til dødsfall og grensehandel i Canada",72236,46756,0,88,3978619,81,"Urix","https://www.nrk.no/urix/usa_-skyhoye-medisinpriser-forer-til-dodsfall-og-grensehandel-i-canada-1.14910401",1060
"105",2020-03-01,"Bekymret for annektering av Jordandalen",12382,7701,0,63,452705,69,"Urix","https://www.nrk.no/urix/bekymret-for-annektering-av-jordandalen-1.14924630",890
"106",2020-03-01,"Pete Buttigieg trekker seg fra nominasjonskampen",91299,64083,0,60,3036433,29,"Urix;Presidentvalget i USA 2020","https://www.nrk.no/urix/pete-buttigieg-trekker-seg-fra-nominasjonskampen-1.14924964",362
"107",2020-04-01,"Dette skjedde natt til 1. april",17702,16428,0,48,103762,17,"Dette skjedde i natt","https://www.nrk.no/nyheter/dette-skjedde-natt-til-1.-april-1.14968266",236
"108",2020-04-01,"Lord Ashcroft krever stans av norsk hvalfangst",121007,70653,0,36,2845684,38,"Nordland;Hvalfangst;Norge","https://www.nrk.no/nordland/lord-ashcroft-krever-stans-av-norsk-hvalfangst-1.14966360",433
